,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Brent Stanton,MID,39,32,7,6,76.9,3,3,25,78.1,4.6,30,2012,Round 6
1,2,Harley Bennell,MID,38,22,16,4,68.4,4,5,16,76.2,1.3,25,2012,Round 6
2,3,Steve Johnson,FWD,36,19,17,6,75,3,2,12,66.7,1.1,26,2012,Round 6
3,3,Scott Selwood,MID,36,16,20,7,77.8,4,0,10,66.7,0.8,27,2012,Round 6
4,3,Jobe Watson,MID,36,18,18,5,75,5,0,13,72.2,1,27,2012,Round 6
5,6,Joel Corey,MID,35,11,24,2,74.3,2,0,4,40,0.4,25,2012,Round 6
6,7,Dyson Heppell,DEF,34,19,15,5,73.5,4,2,13,68.4,1.3,25,2012,Round 6
7,7,Scott Pendlebury,MID,34,14,20,3,67.6,3,3,9,64.3,0.7,23,2012,Round 6
8,9,Dayne Beams,MID,33,14,19,4,84.8,1,2,10,71.4,0.7,28,2012,Round 6
9,9,Corey Enright,DEF,33,15,18,1,84.8,3,3,12,92.3,0.7,26,2012,Round 6
10,9,Ryan Griffen,MID,33,25,8,12,60.6,1,3,13,52,3.1,20,2012,Round 6
11,9,Dion Prestia,MID,33,17,16,1,75.8,4,2,11,68.8,1,24,2012,Round 6
12,9,Scott Thompson,MID,33,17,16,3,66.7,2,3,9,60,0.9,20,2012,Round 6
13,14,Mitch Duncan,MID,32,16,16,5,81.3,1,1,12,80,0.9,25,2012,Round 6
14,15,Daniel Cross,MID,31,15,16,1,93.5,0,4,14,93.3,0.9,30,2012,Round 6
15,15,Steven Motlop,FWD,31,20,11,7,83.9,5,2,14,82.4,1.5,23,2012,Round 6
16,17,Matthew Boyd,MID,30,14,16,3,63.3,4,3,8,61.5,0.8,18,2012,Round 6
17,17,Simon Buckley,DEF,30,20,10,7,60,7,1,10,50,2,18,2012,Round 6
18,17,Patrick Dangerfield,MID,30,23,7,7,56.7,5,1,13,56.5,3.3,17,2012,Round 6
19,17,Brad Ebert,MID,30,12,18,1,63.3,3,5,6,50,0.7,19,2012,Round 6
20,17,Jack Redden,MID,30,15,15,3,66.7,2,1,7,46.7,1,20,2012,Round 6
21,17,Daniel Rich,MID,30,15,15,2,63.3,6,3,7,46.7,1,19,2012,Round 6
22,17,David Zaharakis,MID,30,15,15,4,83.3,0,4,12,80,1,25,2012,Round 6
23,24,Sam Iles,DEF,29,20,9,2,82.8,3,6,15,75,2.2,24,2012,Round 6
24,24,Sam Mitchell,MID,29,17,12,1,79.3,1,2,12,70.6,1.4,23,2012,Round 6
25,24,Clancee Pearce,MID,29,9,20,5,75.9,5,0,8,88.9,0.5,22,2012,Round 6
26,24,Matthew Priddis,MID,29,14,15,4,58.6,6,1,3,21.4,0.9,17,2012,Round 6
27,24,Steele Sidebottom,MID,29,11,18,4,82.8,2,0,7,63.6,0.6,24,2012,Round 6
28,24,Rory Sloane,MID,29,14,15,5,58.6,4,3,8,57.1,0.9,17,2012,Round 6
29,24,Andrew Swallow,MID,29,14,15,3,75.9,4,2,7,50,0.9,22,2012,Round 6
30,24,Dane Swan,MID,29,15,14,3,55.2,1,1,8,53.3,1.1,16,2012,Round 6
31,32,Simon Black,MID,28,10,18,1,53.6,7,2,5,55.6,0.5,14,2012,Round 6
32,32,Toby Greene,MID,28,16,12,4,78.6,2,3,10,62.5,1.3,22,2012,Round 6
33,32,Mitch Robinson,FWD,28,17,11,4,71.4,1,0,11,64.7,1.5,20,2012,Round 6
34,32,Shane Tuck,MID,28,11,17,3,67.9,3,2,4,36.4,0.6,19,2012,Round 6
35,36,Martin Clarke,DEF,27,15,12,1,85.2,1,9,10,71.4,1.2,22,2012,Round 6
36,36,Lewis Jetta,FWD,27,24,3,9,74.1,3,1,17,70.8,8,20,2012,Round 6
37,36,Marc Murphy,MID,27,11,16,3,48.1,3,0,5,45.5,0.7,13,2012,Round 6
38,36,Liam Shiels,MID,27,17,10,4,66.7,7,1,7,43.8,1.6,17,2012,Round 6
39,36,Beau Waters,DEF,27,15,12,3,88.9,0,5,12,85.7,1.2,23,2012,Round 6
40,41,Ryan Crowley,MID,26,16,10,1,61.5,4,1,9,60,1.5,15,2012,Round 6
41,41,Brendon Goddard,DEF,26,17,9,2,73.1,4,7,13,76.5,1.9,19,2012,Round 6
42,41,Garrick Ibbotson,DEF,26,20,6,3,61.5,1,4,11,55,3.3,16,2012,Round 6
43,41,Josh P. Kennedy,MID,26,15,11,6,69.2,2,2,9,60,1.4,18,2012,Round 6
44,41,James McDonald,MID,26,11,15,1,53.8,3,1,4,36.4,0.7,14,2012,Round 6
45,41,Brent Reilly,DEF,26,18,8,0,73.1,3,7,13,76.5,2.1,18,2012,Round 6
46,47,Travis Boak,MID,25,15,10,6,52,4,1,6,40,1.5,13,2012,Round 6
47,47,Ricky Dyson,DEF,25,17,8,0,88,0,2,14,82.4,2.1,22,2012,Round 6
48,47,Jason Gram,DEF,25,15,10,4,80,1,3,11,78.6,1.4,19,2012,Round 6
49,47,Shaun Grigg,MID,25,11,14,6,80,2,3,8,72.7,0.8,20,2012,Round 6
50,47,Jack Grimes,MID,25,12,13,2,76,1,2,7,63.6,0.8,18,2012,Round 6
51,47,Brent Guerra,DEF,25,21,4,4,96,1,2,20,95.2,5.3,24,2012,Round 6
52,47,Dan Hannebery,MID,25,12,13,2,56,3,4,7,58.3,0.9,14,2012,Round 6
53,47,Luke Hodge,MID,25,15,10,3,76,2,3,8,57.1,1.4,18,2012,Round 6
54,47,Kyal Horsley,MID,25,12,13,1,80,1,1,9,75,0.9,20,2012,Round 6
55,47,Michael Johnson,KEYD,25,17,8,3,68,3,3,11,64.7,2.1,17,2012,Round 6
56,47,James Kelly,MID,25,15,10,2,88,1,0,12,85.7,1.4,21,2012,Round 6
57,47,Jake Melksham,MID,25,22,3,9,72,1,1,14,66.7,7,17,2012,Round 6
58,47,David Mundy,MID,25,13,12,5,84,0,1,9,69.2,1.1,21,2012,Round 6
59,47,Matthew Pavlich,KEYF,25,17,8,5,76,3,1,13,81.3,2,18,2012,Round 6
60,47,Kade Simpson,MID,25,13,12,3,72,2,0,8,61.5,1.1,18,2012,Round 6
61,47,Harry Taylor,KEYD,25,9,16,1,92,1,2,7,77.8,0.6,23,2012,Round 6
62,63,Liam Anthony,MID,24,12,12,2,79.2,5,4,7,58.3,1,19,2012,Round 6
63,63,Brett Deledio,MID,24,15,9,6,62.5,2,2,9,60,1.7,15,2012,Round 6
64,63,Pearce Hanley,DEF,24,11,13,2,87.5,2,4,10,90.9,0.8,21,2012,Round 6
65,63,Ryan Hargrave,DEF,24,14,10,4,83.3,4,4,11,78.6,1.4,20,2012,Round 6
66,63,Hamish Hartlett,MID,24,16,8,1,54.2,5,6,7,43.8,2,13,2012,Round 6
67,63,Lenny Hayes,MID,24,14,10,3,75,6,2,8,57.1,1.4,18,2012,Round 6
68,63,Shannon Hurn,DEF,24,23,1,4,79.2,2,5,18,78.3,23,19,2012,Round 6
69,63,Tom Liberatore,MID,24,12,12,5,58.3,1,3,8,66.7,1,14,2012,Round 6
70,63,Nathan Lovett-Murray,MID,24,12,12,6,66.7,2,0,7,63.6,0.9,15,2012,Round 6
71,63,Dustin Martin,FWD,24,13,11,6,70.8,1,0,8,61.5,1.2,17,2012,Round 6
72,63,Robert Murphy,DEF,24,11,13,1,75,7,2,8,72.7,0.8,18,2012,Round 6
73,63,Luke Parker,MID,24,12,12,7,91.7,3,2,9,90,0.8,20,2012,Round 6
74,63,Alex Rance,KEYD,24,14,10,3,66.7,2,0,8,57.1,1.4,16,2012,Round 6
75,63,Matt Rosa,MID,24,13,11,4,79.2,1,1,9,69.2,1.2,19,2012,Round 6
76,63,Heath Scotland,MID,24,11,13,1,79.2,2,4,9,81.8,0.8,19,2012,Round 6
77,63,Justin Sherman,FWD,24,12,12,2,75,0,1,7,58.3,1,18,2012,Round 6
78,79,Taylor Adams,FWD,23,16,7,3,56.5,1,5,11,68.8,2.3,14,2012,Round 6
79,79,Leigh Adams,FWD,23,10,13,3,69.6,3,2,5,50,0.8,16,2012,Round 6
80,79,Allen Christensen,FWD,23,11,12,1,78.3,0,2,6,60,0.8,17,2012,Round 6
81,79,Stephen Coniglio,MID,23,12,11,2,78.3,1,4,7,58.3,1.1,18,2012,Round 6
82,79,Ricky Henderson,DEF,23,15,8,0,69.6,5,7,12,80,1.9,16,2012,Round 6
83,79,Bachar Houli,DEF,23,10,13,1,82.6,3,2,7,70,0.8,20,2012,Round 6
84,79,Ben Jacobs,DEF,23,12,11,4,52.2,1,0,6,50,1.1,12,2012,Round 6
85,79,Jordan Lewis,FWD,23,13,10,2,82.6,1,1,9,75,1.2,18,2012,Round 6
86,79,Jarryd Roughead,KEYF,23,15,8,4,69.6,1,2,10,66.7,1.9,16,2012,Round 6
87,79,Brad Sewell,MID,23,11,12,6,73.9,5,0,8,72.7,0.9,17,2012,Round 6
88,79,Dylan Shiel,MID,23,9,14,3,78.3,1,3,6,66.7,0.6,18,2012,Round 6
89,90,Paul Bower,KEYD,22,16,6,3,72.7,0,0,12,75,2.7,16,2012,Round 6
90,90,Paul Chapman,FWD,22,15,7,4,86.4,2,1,13,86.7,2.1,19,2012,Round 6
91,90,Dustin Fletcher,KEYD,22,20,2,2,86.4,2,6,16,84.2,9.5,18,2012,Round 6
92,90,Karmichael Hunt,MID,22,6,16,2,86.4,2,0,4,66.7,0.4,19,2012,Round 6
93,90,Samuel Lonergan,MID,22,13,9,3,77.3,2,0,9,69.2,1.4,17,2012,Round 6
94,90,Nick Malceski,DEF,22,19,3,6,72.7,2,6,14,77.8,6,15,2012,Round 6
95,90,Luke McPharlin,KEYD,22,12,10,2,86.4,0,3,11,91.7,1.2,19,2012,Round 6
96,90,Steven Morris,DEF,22,12,10,1,72.7,5,2,8,72.7,1.1,15,2012,Round 6
97,90,Heath Shaw,DEF,22,16,6,3,68.2,4,8,9,56.3,2.7,15,2012,Round 6
98,90,Isaac Smith,MID,22,13,9,5,72.7,4,0,9,69.2,1.4,16,2012,Round 6
99,90,Devon Smith,FWD,22,14,8,4,81.8,2,1,11,78.6,1.8,19,2012,Round 6
100,90,Jack Steven,MID,22,13,9,3,77.3,1,1,9,75,1.3,16,2012,Round 6
101,90,Nathan Van Berlo,MID,22,17,5,3,54.5,1,1,7,46.7,3,10,2012,Round 6
102,90,Jack Ziebell,MID,22,15,7,6,54.5,2,1,7,46.7,2.1,12,2012,Round 6
103,104,Jed Adcock,DEF,21,10,11,1,71.4,5,3,5,50,0.9,16,2012,Round 6
104,104,Tom Bellchambers,RUC,21,13,8,5,76.2,3,0,8,61.5,1.6,16,2012,Round 6
105,104,Grant Birchall,DEF,21,11,10,4,76.2,3,1,9,81.8,1.1,16,2012,Round 6
106,104,Jonathan Brown,KEYF,21,11,10,5,71.4,0,2,6,54.5,1.1,15,2012,Round 6
107,104,Mitch Clark,KEYF,21,16,5,3,61.9,2,0,9,56.3,3.2,13,2012,Round 6
108,104,Reece Conca,MID,21,11,10,2,76.2,3,1,8,80,1,15,2012,Round 6
109,104,Dean Cox,RUC,21,13,8,0,71.4,2,1,9,69.2,1.6,15,2012,Round 6
110,104,Michael Firrito,DEF,21,12,9,1,52.4,10,5,4,33.3,1.3,11,2012,Round 6
111,104,Bryce Gibbs,MID,21,16,5,2,66.7,4,2,9,56.3,3.2,14,2012,Round 6
112,104,Brent Harvey,FWD,21,9,12,2,71.4,2,0,6,66.7,0.8,15,2012,Round 6
113,104,Ivan Maric,RUC,21,14,7,3,71.4,6,2,7,53.8,1.9,14,2012,Round 6
114,104,Jarrad McVeigh,MID,21,9,12,3,71.4,3,0,6,66.7,0.8,15,2012,Round 6
115,104,Tom Rockliff,MID,21,7,14,3,76.2,0,3,4,57.1,0.5,16,2012,Round 6
116,104,Luke Russell,DEF,21,14,7,1,76.2,2,0,9,64.3,2,16,2012,Round 6
117,104,Jordan Russell,DEF,21,7,14,0,85.7,1,2,5,71.4,0.5,18,2012,Round 6
118,104,Matthew Scarlett,KEYD,21,15,6,0,100,1,5,15,100,2.5,21,2012,Round 6
119,104,Scott D. Thompson,KEYD,21,10,11,0,90.5,2,3,8,88.9,0.8,18,2012,Round 6
120,104,Jack Trengove,MID,21,7,14,1,81,0,0,5,71.4,0.5,17,2012,Round 6
121,122,Shaun Atley,DEF,20,12,8,1,75,2,4,9,75,1.5,16,2012,Round 6
122,122,Jake Batchelor,DEF,20,10,10,4,55,3,3,4,40,1,11,2012,Round 6
123,122,Ian Callinan,FWD,20,11,9,0,85,0,3,9,81.8,1.2,17,2012,Round 6
124,122,Dom Cassisi,MID,20,12,8,0,35,3,2,4,33.3,1.5,7,2012,Round 6
125,122,Adam Cooney,MID,20,10,10,3,60,0,0,5,50,1,12,2012,Round 6
126,122,Ben Howlett,MID,20,11,9,2,70,4,1,7,70,1.1,13,2012,Round 6
127,122,Michael Jamison,KEYD,20,18,2,4,75,1,9,13,72.2,9,15,2012,Round 6
128,122,Nathan Jones,MID,20,16,4,1,75,1,1,10,66.7,3.8,14,2012,Round 6
129,122,Brian Lake,KEYD,20,14,6,0,85,2,4,12,85.7,2.3,17,2012,Round 6
130,122,Tom J. Lynch,KEYF,20,12,8,0,75,2,4,9,75,1.5,15,2012,Round 6
131,122,David Mackay,MID,20,7,13,3,90,0,2,6,85.7,0.5,18,2012,Round 6
132,122,Hamish McIntosh,RUC,20,12,8,1,65,5,2,7,58.3,1.5,13,2012,Round 6
133,122,Cale Morton,MID,20,10,10,4,75,1,2,6,60,1,15,2012,Round 6
134,122,James Podsiadly,KEYF,20,17,3,6,85,1,0,13,81.3,5.3,16,2012,Round 6
135,122,James Polkinghorne,MID,20,14,6,4,80,4,1,11,78.6,2.3,16,2012,Round 6
136,122,Luke Power,DEF,20,12,8,0,95,2,7,11,91.7,1.5,19,2012,Round 6
137,122,Luke Shuey,MID,20,14,6,4,80,1,0,10,71.4,2.3,16,2012,Round 6
138,122,Brodie Smith,DEF,20,12,8,0,65,2,4,7,58.3,1.5,13,2012,Round 6
139,122,Matthew Suckling,DEF,20,12,8,2,85,2,1,9,75,1.5,17,2012,Round 6
140,122,Lindsay Thomas,FWD,20,8,12,0,65,5,0,4,50,0.7,13,2012,Round 6
141,122,Andrew Walker,FWD,20,13,7,3,60,2,1,6,46.2,1.9,12,2012,Round 6
142,122,Brendan Whitecross,FWD,20,13,7,2,85,0,1,11,84.6,1.9,17,2012,Round 6
143,144,Jared Brennan,DEF,19,10,9,1,84.2,1,1,9,90,1.1,16,2012,Round 6
144,144,Nathan Foley,MID,19,9,10,4,73.7,0,2,4,44.4,0.9,14,2012,Round 6
145,144,Lance Franklin,KEYF,19,16,3,4,63.2,4,0,8,53.3,5,11,2012,Round 6
146,144,James Frawley,KEYD,19,17,2,1,84.2,0,7,14,82.4,8.5,16,2012,Round 6
147,144,Andrew Gaff,MID,19,12,7,3,73.7,2,1,9,75,1.7,14,2012,Round 6
148,144,Tom Gillies,KEYD,19,11,8,2,84.2,2,6,9,81.8,1.4,16,2012,Round 6
149,144,Josh Hunt,DEF,19,13,6,4,84.2,3,3,11,84.6,2.2,16,2012,Round 6
150,144,Aaron Joseph,DEF,19,10,9,5,73.7,1,1,5,50,1.1,14,2012,Round 6
151,144,Robin Nahas,FWD,19,12,7,4,68.4,2,1,7,58.3,1.7,13,2012,Round 6
152,144,Ryan O'Keefe,MID,19,13,6,4,63.2,3,0,7,53.8,2.2,12,2012,Round 6
153,144,Rhys Palmer,MID,19,11,8,2,57.9,2,1,5,45.5,1.4,11,2012,Round 6
154,144,Cyril Rioli,FWD,19,13,6,4,68.4,3,1,9,75,2,12,2012,Round 6
155,144,Seb Tape,DEF,19,7,12,2,84.2,0,1,6,85.7,0.6,16,2012,Round 6
156,144,Maverick Weller,DEF,19,8,11,3,78.9,1,1,6,75,0.7,15,2012,Round 6
157,144,Daniel Wells,MID,19,13,6,5,73.7,1,2,9,69.2,2.2,14,2012,Round 6
158,144,Easton Wood,DEF,19,8,11,5,78.9,1,2,5,62.5,0.7,15,2012,Round 6
159,160,Hayden Ballantyne,FWD,18,10,8,3,66.7,6,0,6,60,1.3,12,2012,Round 6
160,160,Michael Barlow,MID,18,9,9,4,66.7,1,0,5,55.6,1,12,2012,Round 6
161,160,Ryan Bastinac,MID,18,9,9,2,61.1,5,1,3,33.3,1,11,2012,Round 6
162,160,Jude Bolton,FWD,18,11,7,5,66.7,0,0,7,63.6,1.6,12,2012,Round 6
163,160,Greg Broughton,DEF,18,10,8,4,83.3,3,3,9,90,1.3,15,2012,Round 6
164,160,Tomas Bugg,DEF,18,11,7,3,66.7,3,5,6,54.5,1.6,12,2012,Round 6
165,160,Sam Butler,DEF,18,16,2,0,72.2,2,2,11,68.8,8,13,2012,Round 6
166,160,Jake Carlisle,KEYD,18,10,8,3,94.4,2,1,8,88.9,1.1,16,2012,Round 6
167,160,Trent Cotchin,MID,18,8,10,1,61.1,4,0,4,50,0.8,11,2012,Round 6
168,160,Stewart Crameri,KEYF,18,7,11,0,72.2,3,0,5,71.4,0.6,13,2012,Round 6
169,160,Matt Dea,DEF,18,6,12,0,94.4,1,1,6,100,0.5,17,2012,Round 6
170,160,Nick Duigan,DEF,18,12,6,4,77.8,2,2,9,75,2,14,2012,Round 6
171,160,Brandon Ellis,DEF,18,6,12,2,66.7,4,1,3,50,0.5,12,2012,Round 6
172,160,Heath Hocking,MID,18,4,14,2,77.8,2,1,3,75,0.3,14,2012,Round 6
173,160,Clinton Jones,MID,18,6,12,3,83.3,4,1,3,60,0.4,14,2012,Round 6
174,160,Ryan Lester,DEF,18,10,8,1,94.4,1,7,9,90,1.3,17,2012,Round 6
175,160,Andrew Mackie,DEF,18,10,8,2,83.3,2,3,7,70,1.3,15,2012,Round 6
176,160,Chris Mayne,FWD,18,10,8,1,94.4,2,0,9,90,1.3,17,2012,Round 6
177,160,John McCarthy,MID,18,12,6,4,61.1,1,1,4,36.4,1.8,10,2012,Round 6
178,160,Brent Moloney,MID,18,10,8,5,88.9,3,3,8,80,1.3,16,2012,Round 6
179,160,Angus Monfries,FWD,18,10,8,2,77.8,1,0,8,80,1.3,14,2012,Round 6
180,160,Jason Porplyzia,FWD,18,15,3,3,44.4,3,1,6,40,5,8,2012,Round 6
181,160,Jesse Stringer,MID,18,8,10,2,77.8,3,1,4,50,0.8,14,2012,Round 6
182,160,Callan Ward,MID,18,9,9,1,66.7,2,3,4,44.4,1,12,2012,Round 6
183,160,Matthew Wright,FWD,18,7,11,5,83.3,0,1,7,100,0.6,15,2012,Round 6
184,185,Jimmy Bartel,MID,17,9,8,3,76.5,3,1,6,75,1,12,2012,Round 6
185,185,Clint Bartram,DEF,17,9,8,1,64.7,4,3,6,66.7,1.1,11,2012,Round 6
186,185,Troy Chaplin,KEYD,17,12,5,1,76.5,2,7,8,66.7,2.4,13,2012,Round 6
187,185,Zac Clarke,RUC,17,11,6,6,88.2,0,1,10,90.9,1.8,15,2012,Round 6
188,185,Alwyn Davey,FWD,17,12,5,1,70.6,1,0,8,66.7,2.4,12,2012,Round 6
189,185,Sam Gilbert,DEF,17,10,7,3,82.4,1,1,8,80,1.4,14,2012,Round 6
190,185,Dylan Grimes,KEYD,17,11,6,1,88.2,2,3,9,81.8,1.8,15,2012,Round 6
191,185,Tom Hawkins,KEYF,17,14,3,5,70.6,1,0,8,61.5,4.3,11,2012,Round 6
192,185,Shaun Higgins,FWD,17,12,5,3,70.6,2,1,8,66.7,2.4,12,2012,Round 6
193,185,Cale Hooker,KEYD,17,12,5,1,76.5,2,0,8,66.7,2.4,13,2012,Round 6
194,185,Jeremy Howe,FWD,17,10,7,1,64.7,1,2,4,40,1.4,11,2012,Round 6
