,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,74,0,2,2,22,76.3,29.7,97,2017,Round 8
1,2,Stefan Martin,RUC,63,2,4,6,16,55.3,25.4,114,2017,Round 8
2,3,Todd Goldstein,RUC,41,0,1,1,12,53.9,29.3,76,2017,Round 8
3,3,Brodie Grundy,RUC,41,0,5,5,5,48.8,12.2,84,2017,Round 8
4,5,Paddy Ryder,RUC,35,3,4,7,17,51.5,48.6,68,2017,Round 8
5,5,Aaron Sandilands,RUC,35,0,3,3,13,68.6,37.1,51,2017,Round 8
6,7,Tom Boyd,RUC,34,0,1,1,6,50,17.6,68,2017,Round 8
7,7,Ben McEvoy,RUC,34,3,4,7,11,38.2,32.4,89,2017,Round 8
8,7,Jarrod Witts,RUC,34,1,1,2,10,43.6,29.4,78,2017,Round 8
9,10,Matthew Leuenberger,RUC,32,1,0,1,6,45.7,18.8,70,2017,Round 8
10,10,Billy Longer,RUC,32,2,1,3,10,51.6,31.3,62,2017,Round 8
11,12,Zac Smith,RUC,30,3,3,6,6,45.5,20,66,2017,Round 8
12,13,Shane Mumford,RUC,29,0,2,2,11,39.2,37.9,74,2017,Round 8
13,14,Sam Naismith,RUC,23,1,1,2,12,41.8,52.2,55,2017,Round 8
14,15,Cameron Pedersen,KEYF,22,3,2,5,5,34.4,22.7,64,2017,Round 8
15,16,Nathan Vardy,RUC,21,1,0,1,3,42,14.3,50,2017,Round 8
16,17,Toby Nankervis,RUC,20,4,0,4,6,36.4,30,55,2017,Round 8
17,18,Fraser McInnes,RUC,15,0,0,0,3,55.6,20,27,2017,Round 8
18,18,Callum Sinclair,RUC,15,1,0,1,3,42.9,20,35,2017,Round 8
19,18,Rhys Stanley,RUC,15,0,1,1,5,57.7,33.3,26,2017,Round 8
20,21,Matthew Kreuzer,RUC,14,1,4,5,7,28.6,50,49,2017,Round 8
21,22,Jack Fitzpatrick,KEYF,13,1,0,1,6,46.4,46.2,28,2017,Round 8
22,23,Levi Casboult,KEYF,12,0,0,0,0,50,0,24,2017,Round 8
23,23,Matt Taberner,KEYF,12,0,0,0,1,54.5,8.3,22,2017,Round 8
24,25,Rory Lobb,KEYF,9,1,0,1,3,36,33.3,25,2017,Round 8
25,26,Joe Daniher,KEYF,7,1,0,1,2,36.8,28.6,19,2017,Round 8
26,26,Jackson Trengove,KEYF,7,0,0,0,4,31.8,57.1,22,2017,Round 8
27,28,Darcy Moore,KEYF,5,1,0,1,0,33.3,0,15,2017,Round 8
28,28,Jack Watts,KEYF,5,0,1,1,0,25,0,20,2017,Round 8
29,30,Zaine Cordy,KEYD,3,0,0,0,2,23.1,66.7,13,2017,Round 8
30,30,Todd Elton,KEYF,3,0,0,0,1,16.7,33.3,18,2017,Round 8
31,30,Peter Wright,KEYF,3,2,1,3,0,25,0,12,2017,Round 8
32,33,Ben Brown,KEYF,2,0,2,2,0,18.2,0,11,2017,Round 8
33,33,Josh Bruce,KEYF,2,0,1,1,1,25,50,8,2017,Round 8
34,33,Josh Jenkins,KEYF,2,0,0,0,0,11.8,0,17,2017,Round 8
35,33,Tom McDonald,KEYD,2,0,1,1,0,6.5,0,31,2017,Round 8
36,33,Tim O'Brien,KEYF,2,0,0,0,1,66.7,50,3,2017,Round 8
37,38,Jarryd Roughead,KEYF,1,0,3,3,0,20,0,5,2017,Round 8
38,39,Gary Ablett,MID,0,2,1,3,0,0,0,0,2017,Round 8
39,39,Blake Acres,FWD,0,0,0,0,0,0,0,1,2017,Round 8
40,39,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
41,39,Taylor Adams,MID,0,7,3,10,0,0,0,0,2017,Round 8
42,39,Brendon Ah Chee,FWD,0,0,1,1,0,0,0,0,2017,Round 8
43,39,James Aish,MID,0,0,2,2,0,0,0,0,2017,Round 8
44,39,Karl Amon,MID,0,0,4,4,0,0,0,0,2017,Round 8
45,39,Jed Anderson,FWD,0,0,0,0,0,0,0,0,2017,Round 8
46,39,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
47,39,David Astbury,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
48,39,Rory Atkins,MID,0,0,3,3,0,0,0,0,2017,Round 8
49,39,Shaun Atley,FWD,0,0,1,1,0,0,0,0,2017,Round 8
50,39,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2017,Round 8
51,39,Michael Barlow,FWD,0,1,3,4,0,0,0,0,2017,Round 8
52,39,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
53,39,Jake Barrett,FWD,0,0,1,1,0,0,0,0,2017,Round 8
54,39,Jake Batchelor,DEF,0,0,0,0,0,0,0,0,2017,Round 8
55,39,Claye Beams,MID,0,0,0,0,0,0,0,0,2017,Round 8
56,39,Tom Bell,FWD,0,2,0,2,0,0,0,0,2017,Round 8
57,39,Jarrod Berry,MID,0,0,1,1,0,0,0,0,2017,Round 8
58,39,Eddie Betts,FWD,0,1,1,2,0,0,0,0,2017,Round 8
59,39,Rohan Bewick,MID,0,0,0,0,0,0,0,0,2017,Round 8
60,39,Jed Bews,DEF,0,0,0,0,0,0,0,0,2017,Round 8
61,39,Jack Billings,FWD,0,0,0,0,0,0,0,0,2017,Round 8
62,39,Jarryd Blair,FWD,0,0,0,0,0,0,0,0,2017,Round 8
63,39,Connor Blakely,MID,0,1,1,2,0,0,0,0,2017,Round 8
64,39,Mark Blicavs,MID,0,2,0,2,0,0,0,0,2017,Round 8
65,39,Travis Boak,FWD,0,0,1,1,0,0,0,0,2017,Round 8
66,39,Marcus Bontempelli,MID,0,3,3,6,0,0,0,0,2017,Round 8
67,39,Jack Bowes,DEF,0,0,0,0,0,0,0,0,2017,Round 8
68,39,Matthew Boyd,DEF,0,0,0,0,0,0,0,0,2017,Round 8
69,39,Luke Breust,FWD,0,0,1,1,0,0,0,0,2017,Round 8
70,39,Matthew Broadbent,DEF,0,0,0,0,0,0,0,0,2017,Round 8
71,39,Keegan Brooksby,RUC,0,0,0,0,0,0,0,0,2017,Round 8
72,39,Luke Brown,DEF,0,0,0,0,0,0,0,0,2017,Round 8
73,39,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
74,39,Tomas Bugg,FWD,0,1,0,1,0,0,0,0,2017,Round 8
75,39,Shaun Burgoyne,MID,0,0,1,1,0,0,0,0,2017,Round 8
76,39,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2017,Round 8
77,39,Dan Butler,FWD,0,0,1,1,0,0,0,0,2017,Round 8
78,39,Sam Butler,DEF,0,0,0,0,0,0,0,0,2017,Round 8
79,39,Darcy Byrne-Jones,DEF,0,0,0,0,0,0,0,0,2017,Round 8
80,39,Josh Caddy,FWD,0,0,3,3,0,0,0,0,2017,Round 8
81,39,Charles Cameron,FWD,0,0,1,1,0,0,0,0,2017,Round 8
82,39,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
83,39,Jake Carlisle,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
84,39,Jason Castagna,FWD,0,1,0,1,0,0,0,0,2017,Round 8
85,39,Ryan Clarke,DEF,0,0,0,0,0,0,0,0,2017,Round 8
86,39,Michael Close,KEYF,0,0,0,0,0,0,0,7,2017,Round 8
87,39,Tom Clurey,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
88,39,Nakia Cockatoo,FWD,0,3,1,4,0,0,0,0,2017,Round 8
89,39,Travis Colyer,MID,0,0,1,1,0,0,0,0,2017,Round 8
90,39,Stephen Coniglio,MID,0,2,2,4,0,0,0,0,2017,Round 8
91,39,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
92,39,Trent Cotchin,MID,0,2,4,6,0,0,0,0,2017,Round 8
93,39,Patrick Cripps,MID,0,3,6,9,0,0,0,0,2017,Round 8
94,39,Jack Crisp,DEF,0,0,1,1,0,0,0,0,2017,Round 8
95,39,Matt Crouch,MID,0,1,2,3,0,0,0,0,2017,Round 8
96,39,Brad Crouch,MID,0,0,6,6,0,0,0,0,2017,Round 8
97,39,Hayden Crozier,FWD,0,0,0,0,0,0,0,0,2017,Round 8
98,39,Harry Cunningham,FWD,0,0,1,1,0,0,0,0,2017,Round 8
99,39,Ben Cunnington,MID,0,5,6,11,0,0,0,0,2017,Round 8
100,39,Charlie Curnow,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
101,39,Ed Curnow,MID,0,4,0,4,0,0,0,0,2017,Round 8
102,39,Luke Dahlhaus,FWD,0,0,1,1,0,0,0,0,2017,Round 8
103,39,Bailey Dale,MID,0,1,1,2,0,0,0,0,2017,Round 8
104,39,Patrick Dangerfield,MID,0,3,2,5,0,0,0,0,2017,Round 8
105,39,Caleb Daniel,FWD,0,0,1,1,0,0,0,0,2017,Round 8
106,39,Jack Darling,KEYF,0,0,1,1,0,0,0,1,2017,Round 8
107,39,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
108,39,Jordan De Goey,FWD,0,1,1,2,0,0,0,0,2017,Round 8
109,39,Matt Dea,DEF,0,0,0,0,0,0,0,0,2017,Round 8
110,39,Charlie Dixon,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
111,39,Sam Docherty,DEF,0,0,1,1,0,0,0,0,2017,Round 8
112,39,Richard Douglas,MID,0,1,6,7,0,0,0,0,2017,Round 8
113,39,Liam Duggan,DEF,0,0,2,2,0,0,0,0,2017,Round 8
114,39,Trent Dumont,MID,0,1,1,2,0,0,0,0,2017,Round 8
115,39,Mitch Duncan,MID,0,0,2,2,0,0,0,0,2017,Round 8
116,39,Lynden Dunn,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
117,39,Luke Dunstan,MID,0,0,1,1,0,0,0,0,2017,Round 8
118,39,Sam Durdin,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
119,39,Brad Ebert,MID,0,1,5,6,0,0,0,0,2017,Round 8
120,39,Shane Edwards,FWD,0,0,5,5,0,0,0,0,2017,Round 8
121,39,Jamie Elliott,FWD,0,0,0,0,0,0,0,0,2017,Round 8
122,39,Corey Ellis,DEF,0,0,1,1,0,0,0,0,2017,Round 8
123,39,Brandon Ellis,DEF,0,2,2,4,0,0,0,0,2017,Round 8
124,39,Orazio Fantasia,FWD,0,1,2,3,0,0,0,0,2017,Round 8
125,39,Alex Fasolo,FWD,0,0,0,0,0,0,0,0,2017,Round 8
126,39,Brayden Fiorini,MID,0,2,1,3,0,0,0,0,2017,Round 8
127,39,Zac Fisher,FWD,0,0,1,1,0,0,0,0,2017,Round 8
128,39,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
129,39,James Frawley,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
130,39,Sam Frost,KEYD,0,0,1,1,0,0,0,0,2017,Round 8
131,39,Nat Fyfe,MID,0,0,1,1,0,0,0,0,2017,Round 8
132,39,Andrew Gaff,MID,0,0,0,0,0,0,0,0,2017,Round 8
133,39,Darcy Gardiner,DEF,0,0,0,0,0,0,0,0,2017,Round 8
134,39,Jeff Garlett,FWD,0,0,1,1,0,0,0,0,2017,Round 8
135,39,Jarryn Geary,DEF,0,0,0,0,0,0,0,0,2017,Round 8
136,39,Bryce Gibbs,MID,0,1,1,2,0,0,0,0,2017,Round 8
137,39,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
138,39,Sam Gibson,MID,0,0,1,1,0,0,0,0,2017,Round 8
139,39,Sam Gilbert,KEYD,0,0,0,0,0,0,0,2,2017,Round 8
140,39,Brendon Goddard,MID,0,2,1,3,0,0,0,0,2017,Round 8
141,39,Tyson Goldsack,KEYD,0,0,1,1,0,0,0,0,2017,Round 8
142,39,Nick Graham,FWD,0,1,1,2,0,0,0,0,2017,Round 8
143,39,Sam Gray,FWD,0,0,1,1,0,0,0,0,2017,Round 8
144,39,Robbie Gray,FWD,0,0,2,2,0,0,0,0,2017,Round 8
145,39,Josh Green,FWD,0,0,2,2,0,0,0,0,2017,Round 8
146,39,Levi Greenwood,FWD,0,1,2,3,0,0,0,0,2017,Round 8
147,39,Jade Gresham,FWD,0,0,1,1,0,0,0,0,2017,Round 8
148,39,Brady Grey,FWD,0,0,1,1,0,0,0,0,2017,Round 8
149,39,Shaun Grigg,MID,0,1,4,5,0,0,0,0,2017,Round 8
150,39,Dylan Grimes,DEF,0,0,0,0,0,0,0,0,2017,Round 8
151,39,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
152,39,Jack Gunston,KEYF,0,0,1,1,0,0,0,0,2017,Round 8
153,39,Cameron Guthrie,MID,0,2,1,3,0,0,0,0,2017,Round 8
154,39,Aaron Hall,MID,0,0,4,4,0,0,0,0,2017,Round 8
155,39,Joel Hamling,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
156,39,Curtly Hampton,MID,0,1,1,2,0,0,0,0,2017,Round 8
157,39,Mitch Hannan,FWD,0,1,1,2,0,0,0,0,2017,Round 8
158,39,Dan Hannebery,MID,0,1,1,2,0,0,0,0,2017,Round 8
159,39,Lachlan Hansen,KEYD,0,0,0,0,0,0,0,1,2017,Round 8
160,39,Jarrod Harbrow,DEF,0,0,1,1,0,0,0,0,2017,Round 8
161,39,Blake Hardwick,DEF,0,0,1,1,0,0,0,0,2017,Round 8
162,39,Kyle Hartigan,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
163,39,Hamish Hartlett,DEF,0,0,0,0,0,0,0,0,2017,Round 8
164,39,Michael Hartley,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
165,39,Billy Hartung,MID,0,1,1,2,0,0,0,0,2017,Round 8
166,39,Ryan Harwood,DEF,0,0,1,1,0,0,0,0,2017,Round 8
167,39,Tom Hawkins,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
168,39,Will Hayward,FWD,0,0,0,0,0,0,0,0,2017,Round 8
169,39,Isaac Heeney,MID,0,1,2,3,0,0,0,0,2017,Round 8
170,39,Ricky Henderson,MID,0,0,2,2,0,0,0,0,2017,Round 8
171,39,Dyson Heppell,MID,0,2,4,6,0,0,0,0,2017,Round 8
172,39,George Hewett,FWD,0,1,2,3,0,0,0,0,2017,Round 8
173,39,Michael Hibberd,DEF,0,0,0,0,0,0,0,0,2017,Round 8
174,39,Shaun Higgins,MID,0,1,2,3,0,0,0,0,2017,Round 8
175,39,Bradley Hill,MID,0,0,2,2,0,0,0,0,2017,Round 8
176,39,Josh Hill,FWD,0,0,1,1,0,0,0,0,2017,Round 8
177,39,Harry Himmelberg,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
178,39,Eric Hipwood,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
179,39,Luke Hodge,DEF,0,0,0,0,0,0,0,0,2017,Round 8
180,39,Jack Hombsch,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
181,39,Cale Hooker,KEYF,0,0,0,0,0,0,0,0,2017,Round 8
182,39,George Horlin-Smith,MID,0,0,4,4,0,0,0,0,2017,Round 8
183,39,Will Hoskin-Elliott,MID,0,0,2,2,0,0,0,0,2017,Round 8
184,39,Bachar Houli,DEF,0,0,0,0,0,0,0,0,2017,Round 8
185,39,Daniel Howe,MID,0,0,1,1,0,0,0,0,2017,Round 8
186,39,Jeremy Howe,DEF,0,0,1,1,0,0,0,0,2017,Round 8
187,39,Nathan Hrovat,FWD,0,0,1,1,0,0,0,0,2017,Round 8
188,39,Ethan Hughes,DEF,0,0,0,0,0,0,0,0,2017,Round 8
189,39,Jayden Hunt,DEF,0,0,0,0,0,0,0,0,2017,Round 8
190,39,Lachie Hunter,MID,0,0,0,0,0,0,0,0,2017,Round 8
191,39,Michael Hurley,KEYD,0,0,0,0,0,0,0,0,2017,Round 8
192,39,Shannon Hurn,DEF,0,0,2,2,0,0,0,0,2017,Round 8
193,39,Garrick Ibbotson,DEF,0,0,0,0,0,0,0,0,2017,Round 8
194,39,Jarman Impey,FWD,0,0,0,0,0,0,0,0,2017,Round 8
195,39,Neville Jetta,DEF,0,0,1,1,0,0,0,0,2017,Round 8
